weather_main,traffic_volume
Clear,4988
Rain,4368
Rain,4634
Rain,4675
Rain,4699
Mist,4699
Drizzle,4699
Rain,4975
Mist,4975
Drizzle,4975
Rain,5434
Mist,5434
Rain,6584
Mist,6584
Drizzle,6584
Rain,5982
Mist,5982
Thunderstorm,5982
Drizzle,5982
Rain,4627
Mist,4627
Drizzle,4627
Thunderstorm,4627
Rain,3205
Mist,3205
Thunderstorm,3205
Rain,2938
Clouds,2444
Rain,1778
Thunderstorm,1778
Thunderstorm,1142
Thunderstorm,622
Rain,622
Rain,362
Mist,362
Thunderstorm,362
Rain,288
Mist,288
Thunderstorm,288
Mist,355
Rain,355
Fog,933
Mist,933
Mist,2986
Fog,2986
Mist,5800
Fog,5800
Mist,6732
Fog,6732
Mist,6052
Mist,5068
Clouds,4790
Mist,5006
Clouds,4966
Clouds,5013
Clouds,5402
Rain,5784
Clouds,6326
Clouds,6294
Clouds,4692
Clouds,3452
Clouds,3093
Clouds,3271
Clear,2248
Clouds,1414
Mist,715
Mist,431
Mist,341
Mist,409
Fog,409
Mist,894
Fog,894
Mist,2795
Fog,2795
Mist,5356
Fog,5356
Fog,6038
Mist,6038
Mist,5367
Fog,5367
Mist,4694
Clear,4764
Clear,4991
Clouds,5428
Clear,5402
Clear,5538
Clear,5521
Clouds,5941
Clouds,5363
Rain,4553
Clear,3960
Clouds,3611
Rain,4585
Clouds,3288
Clear,2272
Mist,1532
Mist,963
Clouds,638
Clear,454
Mist,449
Mist,811
Mist,1474
Mist,1939
Clear,2679
Clear,3355
Clear,3831
Clear,4221
Clear,4528
Clear,4632
Clouds,4788
Clouds,4851
Clouds,4876
Clouds,4719
Clouds,4448
Clouds,3716
Clouds,3509
Clouds,3442
Clouds,3854
Clear,2315
Clear,1655
Clear,982
Clear,581
Clear,437
Clear,368
Clear,512
Clouds,858
Rain,1099
Drizzle,1706
Rain,2589
Thunderstorm,2589
Clouds,3288
Clouds,3793
Clouds,4161
Rain,4254
Drizzle,4254
Rain,4639
Rain,4708
Rain,4457
Thunderstorm,4332
Thunderstorm,4077
Rain,3778
Thunderstorm,3778
Rain,2859
Thunderstorm,2859
Rain,2368
Rain,1787
Thunderstorm,1787
Thunderstorm,1065
Rain,1065
Thunderstorm,599
Mist,599
Rain,599
Rain,392
Mist,392
Thunderstorm,392
Rain,277
Mist,277
Rain,337
Rain,873
Mist,873
Rain,2866
Rain,5655
Mist,5655
Drizzle,5655
Mist,6670
Drizzle,6670
Mist,5970
Mist,4570
Rain,4246
Mist,4518
Clouds,4782
Clouds,4757
Clouds,5011
Clouds,5490
Clouds,6419
Clouds,6031
Clouds,4230
Clouds,3266
Rain,2802
Clouds,2441
Clouds,1647
Fog,1045
Mist,1045
Fog,603
Mist,410
Fog,410
Mist,268
Fog,268
Mist,376
Fog,376
Fog,919
Mist,919
Mist,2951
Fog,2951
Mist,5806
Drizzle,5806
Fog,5806
Mist,6459
Fog,6459
Fog,6088
Rain,6088
Mist,6088
Haze,4911
Mist,4911
Fog,4911
Clouds,4589
Clear,4751
Clouds,5047
Clear,4982
Clouds,5179
Clear,5752
Clear,6556
Clear,6491
Clear,4753
Clouds,3509
Clouds,3096
Clouds,2636
Clear,1926
Clear,1587
Clear,665
Clear,421
Rain,298
Clouds,374
Clouds,2963
Rain,5523
Drizzle,5523
Thunderstorm,5523
Rain,6094
Drizzle,6094
Rain,6165
Mist,6165
Thunderstorm,6165
Rain,4977
Rain,4389
Clouds,4742
Clouds,5053
Clouds,4857
Clouds,5304
Clouds,5699
Clouds,6729
Drizzle,6235
Rain,4644
Rain,3517
Drizzle,3517
Thunderstorm,3517
Rain,2685
Mist,2685
Rain,2281
Mist,2281
Drizzle,2281
Rain,2039
Mist,2039
Thunderstorm,2039
Rain,1368
Rain,660
Mist,660
Clouds,404
Mist,286
Rain,286
Drizzle,286
Rain,311
Mist,311
Drizzle,311
Rain,917
Mist,917
Drizzle,917
Rain,2950
Mist,2950
Drizzle,2950
Rain,5457
Mist,5457
Drizzle,5457
Rain,6601
Drizzle,6601
Rain,5990
Drizzle,5990
Mist,5990
Drizzle,5086
Mist,5086
Rain,5086
Rain,4615
Mist,4615
Drizzle,4615
Mist,5147
Rain,5147
Mist,5125
Rain,5125
Rain,4963
Mist,4963
Clouds,5270
Clouds,5785
Clouds,6785
Clouds,6350
Clouds,4751
Clouds,3745
Clouds,3414
Clouds,2844
Clouds,2547
Clouds,1483
Clear,817
Clear,494
Clear,341
Clear,370
Clear,881
Clear,2783
Mist,5156
Clear,6180
Mist,5440
Rain,4757
Rain,4562
Drizzle,4562
Rain,4837
Mist,4837
Rain,5094
Mist,5094
Drizzle,5094
Thunderstorm,5104
Rain,5104
Mist,5104
Drizzle,5104
Rain,5611
Mist,5611
Rain,5810
Mist,5810
Drizzle,5810
Clouds,6201
Clouds,5500
Clouds,4575
Clouds,3714
Clouds,3214
Clouds,3838
Clear,2990
Mist,2054
Mist,1406
Mist,847
Fog,847
Mist,541
Fog,541
Mist,398
Fog,398
Mist,395
Fog,395
Fog,889
Mist,889
Mist,1435
Fog,1435
Mist,1889
Fog,1889
Mist,2710
Fog,2710
Mist,3449
Fog,3449
Mist,3843
Fog,3843
Haze,4184
Clear,4512
Clear,4557
Clouds,4832
Clear,4711
Clear,4707
Clouds,4604
Clear,4151
Clouds,4025
Clouds,3828
Clear,3515
Clear,3358
Clear,4072
Clear,2352
Mist,1259
Mist,879
Clear,532
Mist,401
Clear,603
Clear,972
Clouds,1255
Clouds,1929
Clouds,2712
Clouds,3540
Clear,4055
Clear,4452
Clear,4448
Clouds,4586
Clouds,4392
Clear,4401
Clouds,4258
Rain,3838
Thunderstorm,3331
Rain,3275
Thunderstorm,3275
Rain,2659
Rain,1792
Clear,1152
Mist,620
Mist,388
Mist,268
Mist,348
Mist,833
Clear,2855
Clear,5454
Thunderstorm,6844
Rain,6844
Thunderstorm,5713
Drizzle,4617
Clouds,4298
Clouds,4509
Clouds,4648
Rain,4930
Rain,5145
Drizzle,5145
Thunderstorm,5145
Thunderstorm,5352
Rain,5352
Rain,6074
Mist,6074
Thunderstorm,6074
Drizzle,6074
Rain,5995
Drizzle,5995
Rain,4236
Drizzle,4236
Rain,3110
Clouds,2640
Clouds,2579
Clouds,1754
Clouds,2962
Clear,1011
Clear,496
Clouds,330
Clear,390
Clear,917
Clear,3005
Clear,5752
Clear,6345
Clear,5760
Clear,5257
Clouds,4475
Clear,4690
Clouds,4940
Clear,4891
Clouds,5094
Clouds,5720
Clouds,6537
Clouds,6282
Clouds,4576
Clouds,3448
Clear,3234
Clear,3942
Clear,2271
Clear,1172
Clear,656
Clear,428
Clear,295
Clear,372
Clear,906
Clear,3127
Clear,5829
Clear,6452
Clear,6180
Clear,5429
Clear,4657
Clear,4766
Clear,4994
Clear,4968
Clouds,5338
Clouds,5871
Clouds,6789
Clouds,6479
Clouds,4678
Clear,3604
Clear,3429
Clear,3175
Clouds,1929
Rain,1157
Rain,657
Rain,472
Rain,278
Rain,342
Drizzle,944
Rain,3165
Drizzle,3165
Clouds,5801
Clouds,6821
Clouds,6266
Clouds,5825
Clouds,4708
Clear,4909
Clear,5148
Clouds,5186
Clear,5369
Clear,5979
Clouds,6724
Clouds,6124
Clouds,4791
Clear,3728
Clouds,3362
Clouds,3168
Clouds,2227
Clouds,1423
Clouds,794
Clouds,455
Clouds,310
Clear,373
Rain,864
Clouds,2948
Rain,5094
Rain,6000
Rain,5842
Mist,5842
Rain,5316
Drizzle,5316
Rain,5019
Drizzle,5019
Rain,4501
Drizzle,4521
Clouds,5283
Clouds,5661
Clouds,6032
Clouds,6461
Clouds,5531
Clouds,4602
Thunderstorm,3715
Thunderstorm,3353
Thunderstorm,3008
Rain,3008
Rain,2863
Thunderstorm,2863
Drizzle,2863
Thunderstorm,3047
Mist,3047
Rain,3047
Rain,1507
Mist,1507
Thunderstorm,1507
Rain,758
Mist,758
Thunderstorm,758
Thunderstorm,511
Rain,511
Mist,511
Drizzle,511
Rain,381
Mist,381
Thunderstorm,381
Rain,424
Mist,424
Rain,858
Mist,858
Drizzle,858
Rain,1531
Drizzle,1531
Rain,2249
Drizzle,2249
Rain,3029
Drizzle,3029
Rain,3690
Drizzle,3690
Rain,4138
Drizzle,4138
Rain,4507
Drizzle,4507
Rain,4824
Rain,4740
Mist,4740
Rain,4511
Mist,4511
Rain,4338
Mist,4338
Haze,4338
Rain,4560
Mist,4560
Drizzle,4560
Mist,4371
Rain,4371
Drizzle,4371
Mist,3845
Rain,3845
Drizzle,3845
Rain,3472
Mist,3472
Drizzle,3472
Mist,3150
Rain,3150
Mist,2912
Rain,2912
Mist,2455
Rain,2455
Mist,2810
Rain,2810
Mist,2169
Haze,2169
Mist,1209
Haze,1209
Mist,634
Haze,634
Mist,423
Mist,356
Haze,356
Mist,562
Mist,1127
Mist,1665
Mist,2480
Drizzle,3527
Clouds,4015
Rain,4320
Clouds,4729
Rain,4917
Clouds,4958
Clouds,4621
Rain,4709
Rain,4730
Drizzle,4730
Rain,4192
Rain,3035
Clouds,2689
Clouds,2394
Clouds,1876
Clouds,1195
Clouds,630
Clear,400
Drizzle,260
Clouds,321
Clear,874
Clouds,3075
Clouds,5600
Clouds,6691
Clouds,6340
Clouds,5419
Clouds,4682
Clouds,4663
Clouds,4992
Clouds,5038
Clouds,5313
Clouds,5826
Clouds,6666
Clouds,6096
Clouds,4265
Clouds,3268
Clouds,3105
Clouds,2718
Clear,1728
Mist,1136
Mist,651
Mist,374
Mist,252
Fog,252
Mist,337
Fog,916
Mist,916
Fog,3127
Mist,3127
Mist,5964
Fog,5964
Fog,6530
Mist,6530
Fog,6259
Mist,6259
Fog,5783
Mist,4991
Clouds,5078
Clouds,5237
Clouds,5119
Clouds,5386
Clouds,5977
Clouds,6884
Clouds,6454
Clouds,5000
Clouds,3470
Clear,3398
Clear,2904
Clear,2051
Clouds,1223
Mist,664
Mist,374
Clear,270
Clear,349
Clear,879
Clear,3135
Mist,6003
Mist,6391
Clear,6079
Clear,5793
Clear,4898
Clouds,5189
Clear,5005
Clouds,5038
Clouds,5661
Rain,6265
Rain,6799
Clouds,6281
Rain,4971
Clouds,3705
Thunderstorm,3370
Clouds,2839
Clouds,2083
Clear,1204
Clear,705
Clouds,413
Clear,282
Clear,317
Clear,910
Clear,3172
Clear,5689
Mist,6581
Mist,6209
Clear,5608
Clear,5206
Clear,5424
Clear,5568
Clear,5414
Clear,5855
Clear,6376
Clear,6788
Clear,6641
Haze,5658
Haze,3973
Clear,3450
Haze,3096
Clouds,2421
Haze,1576
Haze,808
Mist,808
Haze,520
Mist,520
Haze,357
Mist,369
Haze,369
Mist,853
Haze,853
Mist,2808
Mist,5248
Clouds,6424
Mist,5950
Clear,5411
Clear,5293
Clear,5419
Clear,5823
Clouds,5824
Haze,5905
Haze,6062
Haze,5952
Smoke,5952
Haze,5449
Haze,4886
Haze,3947
Haze,3576
Haze,3863
Rain,3863
Rain,2597
Haze,2597
Drizzle,2597
Haze,2045
Rain,2045
Haze,1227
Haze,771
Haze,535
Rain,368
Haze,368
Rain,419
Haze,419
Rain,745
Haze,745
Rain,1512
Clouds,2235
Rain,3064
Mist,3064
Clouds,3854
Mist,4519
Clouds,4720
Haze,4840
Clouds,4683
Clouds,4882
Clouds,4699
Clouds,4794
Clouds,4462
Clear,4017
Clear,3380
Clear,3108
Clear,2921
Clear,2565
Clear,2021
Clear,1517
Clear,822
Clear,661
Mist,373
Clear,335
Clear,521
Clear,1018
Clear,1621
Clear,2667
Clear,3406
Clouds,4184
Clear,4582
Clouds,5025
Clouds,4524
Clear,4612
Clouds,4139
Clouds,4159
Clouds,4730
Clear,3886
Clear,3548
Clear,3118
Clear,2677
Clear,2245
Clear,1710
Clear,1026
Clear,585
Clouds,441
Clouds,302
Clouds,303
Clear,575
Clear,1128
Clouds,1589
Clouds,1974
Clouds,2678
Clear,3320
Haze,3830
Haze,4059
Haze,4290
Haze,4309
Clouds,4347
Rain,4377
Rain,3883
Thunderstorm,3883
Rain,3583
Mist,3583
Thunderstorm,3583
Rain,3218
Rain,2725
Rain,2186
Thunderstorm,2186
Clear,1708
Clear,1048
Clouds,574
Clouds,315
Clear,242
Clear,316
Clear,807
Clear,3001
Clear,5545
Clear,6559
Clouds,6267
Clouds,5762
Clear,4482
Clouds,4733
Clouds,5041
Clouds,4805
Clouds,5220
Clouds,5799
Clouds,6572
Rain,6092
Rain,4306
Rain,3282
Rain,2817
Clouds,2398
Clouds,1538
Rain,945
Clouds,543
Rain,343
Clouds,250
Clouds,354
Clouds,889
Clouds,3137
Haze,5782
Mist,6500
Clear,5848
Clouds,5875
Clear,4548
Clear,5185
Clouds,4991
Clouds,4835
Clouds,5262
Clouds,5382
Clouds,6799
Clouds,6500
Clouds,4519
Clouds,3690
Clear,3361
Clouds,2556
Clouds,1609
Clear,1117
Mist,583
Mist,357
Mist,259
Fog,259
Mist,335
Fog,335
Fog,913
Mist,3116
Fog,3116
Fog,5737
Clouds,6685
Clouds,6302
Clouds,5486
Clouds,4620
Clouds,4862
Clouds,5083
Clear,4903
Clouds,5073
Clouds,5827
Clouds,6492
Clouds,6478
Clouds,4703
Clear,3621
Clouds,3280
Clouds,2611
Clouds,1896
Clouds,1469
Clouds,634
Clouds,390
Clear,277
Clear,356
Clear,853
Clouds,2978
Clear,5573
Clear,6504
Clear,6232
Clear,5304
Clear,4526
Clear,5021
Clear,5120
Clear,5265
Clear,5689
Clear,6157
Clear,6597
Clear,6423
Clear,5185
Clear,4029
Clear,3236
Clear,2997
Clear,2440
Clear,1831
Clear,1391
Clear,840
Clear,583
Clear,383
Clouds,412
Clouds,885
Clouds,1482
Clouds,2218
Clear,3088
Clear,3540
Clear,4092
Clear,4232
Clear,4596
Clear,4497
Clear,4457
Clear,4424
Clear,4432
Clear,4472
Clouds,4396
Clouds,3547
Clouds,3256
Clouds,3107
Clouds,2458
Clear,2026
Clouds,1342
Clouds,823
Clear,673
Clouds,373
Clouds,315
Clouds,513
Clouds,1036
Clouds,1468
Clouds,1948
Clouds,2747
Clouds,3450
Clouds,3890
Clouds,4143
Clouds,4232
Clouds,4170
Clear,4135
Clouds,3983
Clouds,3877
Clouds,3791
Rain,3289
Clouds,2902
Clouds,2213
Clouds,1591
Clear,1075
Clear,586
Clear,396
Clear,240
Clear,344
Clear,853
Clear,3017
Clear,5764
Clouds,6051
Clouds,5998
Clouds,5404
Clouds,4456
Clouds,4529
Clear,4735
Clouds,4834
Clear,5411
Clear,6445
Clouds,7117
Clouds,6431
Clear,4233
Clouds,2851
Clouds,2612
Mist,2494
Mist,1382
Mist,1022
Haze,1022
Mist,616
Haze,616
Mist,364
Fog,364
Fog,244
Mist,244
Mist,336
Fog,336
Mist,918
Fog,918
Mist,3102
Fog,3102
Fog,5785
Mist,5785
Mist,6353
Fog,6353
Mist,5836
Fog,5836
Mist,5633
Fog,5633
Mist,4477
Haze,4477
Fog,4477
Clear,4754
Clear,4841
Clear,4887
Clear,5332
Clear,6114
Clear,7007
Clear,6717
Clear,5310
Clear,3423
Clear,2995
Clear,2535
Clear,1897
Clear,1022
Clear,609
Mist,377
Clear,272
Clear,331
Mist,917
Clouds,3124
Clouds,5355
Clear,5721
Clouds,6034
Clear,5873
Clear,4603
Clouds,4677
Clear,4966
Clouds,4976
Clouds,5173
Clouds,5943
Clouds,6944
Clouds,6344
Clouds,4869
Clouds,3494
Clouds,3181
Mist,2508
Clear,1960
Clear,1065
Clear,591
Fog,364
Mist,309
Mist,348
Mist,915
Mist,3173
Mist,6058
Mist,6481
Mist,6122
Mist,5609
Clear,4603
Clear,4844
Clear,5342
Clear,5184
Clear,5601
Clouds,5975
Clear,6774
Clouds,6409
Clouds,5135
Clear,3656
Clear,3381
Clear,3239
Clear,2106
Clear,1263
Clear,755
Clear,412
Clear,333
Clouds,366
Clear,862
Clear,3068
Clear,5776
Clear,6744
Clouds,6039
Clear,5077
Clear,4842
Clouds,5081
Clouds,5362
Thunderstorm,5125
Rain,5665
Clear,5996
Rain,6511
Thunderstorm,6511
Clear,5700
Thunderstorm,4993
Clear,4224
Clear,3496
Clouds,3065
Clear,3079
Clear,2496
Clouds,1397
Clear,877
Thunderstorm,596
Rain,443
Clear,434
Thunderstorm,828
Rain,828
Thunderstorm,1487
Rain,2174
Rain,3009
Drizzle,3009
Thunderstorm,3009
Mist,3853
Clouds,4322
Clouds,4792
Clouds,5190
Thunderstorm,5169
Clouds,4544
Clouds,4334
Clouds,4687
Mist,4582
Mist,3861
Drizzle,3477
Rain,3477
Mist,3477
Rain,3089
Drizzle,3089
Rain,2929
Rain,3238
Thunderstorm,3238
Clouds,2540
Rain,1739
Clouds,951
Thunderstorm,662
Thunderstorm,378
Clear,340
Clear,478
Clear,890
Clear,1257
Clear,2065
Clouds,2965
Clouds,3811
Clouds,4372
Clouds,4568
Clouds,4207
Clouds,4171
Clouds,4506
Clear,4585
Clouds,4200
Clear,3960
Clear,3471
Clear,2912
Clear,2278
Clear,1697
Clear,1079
Clear,572
Rain,338
Rain,265
Drizzle,308
Rain,856
Rain,2997
Clouds,5877
Clouds,6415
Rain,5641
Rain,5515
Rain,4329
Rain,4349
Mist,4349
Drizzle,4349
Rain,4589
Rain,4433
Rain,4778
Mist,4778
Rain,5430
Mist,5430
Rain,6430
Drizzle,6430
Rain,5652
Mist,5652
Rain,4323
Mist,4323
Mist,3147
Drizzle,3147
Haze,2696
Mist,2696
Mist,2151
Mist,1493
Mist,951
Mist,513
Mist,317
Clouds,230
Clouds,360
Clouds,876
Clouds,3119
Mist,5949
Mist,6434
Mist,6071
Mist,5819
Fog,5819
Mist,4557
Clouds,4690
Clouds,4867
Clouds,4762
Clouds,5264
Clouds,5823
Clouds,6741
Clouds,6187
Clear,4618
Clear,3604
Clouds,2977
Clear,2485
Clouds,1649
Clouds,997
Clouds,632
Clouds,367
Clouds,294
Thunderstorm,350
Rain,902
Thunderstorm,902
Rain,3117
Clouds,5922
Clouds,6646
Clouds,6260
Clouds,5508
Clouds,4632
Clouds,4890
Clouds,5084
Clear,4787
Clear,5210
Clear,5806
Clouds,6616
Clear,6046
Clear,4604
Clear,3755
Clear,3262
Clear,2687
Clear,2355
Mist,1961
Clear,686
Mist,404
Clear,297
Mist,340
Mist,907
Mist,3055
Mist,5596
Fog,6133
Mist,6143
Clear,5722
Clear,4378
Clear,4926
Clear,5823
Clouds,6899
Clouds,6533
Clear,5174
Clouds,3929
Clear,3442
Clouds,3936
Clouds,2423
Clear,1293
Clear,762
Clear,505
Clear,311
Clear,370
Clear,865
Clear,2924
Thunderstorm,5747
Rain,6778
Thunderstorm,6778
Rain,5971
Thunderstorm,5971
Rain,4910
Mist,4910
Mist,4703
Rain,4703
Mist,4979
Clouds,5319
Clouds,5268
Clear,5481
Clear,5829
Clouds,6103
Clear,5502
Clear,4844
Clouds,4199
Clouds,3471
Clear,3144
Clouds,3054
Clear,2200
Clear,1330
Clear,949
Clear,581
Clear,440
Clear,455
Clear,858
Clear,1430
Clouds,2302
Clouds,3427
Clouds,3902
Clouds,4394
Clouds,5116
Clear,5009
Clouds,4816
Clouds,4791
Clouds,4473
Clear,4796
Clouds,5159
Clear,4529
Haze,4416
Rain,4416
Haze,4016
Clouds,3196
Clear,3192
Clouds,2258
Clear,1361
Clear,873
Clear,649
Mist,412
Mist,362
Clear,501
Clear,999
Mist,1457
Clouds,2302
Clear,3460
Clouds,4689
Clouds,4745
Clouds,4386
Clouds,4329
Clouds,4320
Clouds,4477
Clouds,4397
Clouds,4287
Clear,3963
Clouds,3910
Rain,3182
Rain,2253
Rain,1717
Rain,2973
Rain,935
Rain,396
Drizzle,396
Rain,328
Thunderstorm,360
Rain,360
Rain,861
Mist,861
Drizzle,861
Rain,2880
Thunderstorm,2880
Rain,5527
Mist,5527
Thunderstorm,5527
Rain,6386
Rain,6299
Drizzle,6299
Rain,5085
Drizzle,5085
Drizzle,4359
Mist,4359
Rain,4359
Rain,4596
Mist,4596
Mist,4804
Rain,4804
Rain,4802
Clouds,5071
Clouds,5764
Clouds,6457
Clouds,6190
Clouds,4504
Clouds,3004
Rain,2498
Drizzle,2498
Rain,2029
Drizzle,2029
Rain,1460
Rain,990
Mist,990
Drizzle,990
Rain,553
Drizzle,553
Rain,314
Drizzle,314
Rain,229
Drizzle,229
Rain,308
Drizzle,308
Rain,894
Drizzle,894
Rain,3073
Drizzle,3073
Rain,5591
Drizzle,5591
Rain,6025
Drizzle,6025
Rain,6261
Drizzle,6261
Rain,5783
Mist,5783
Drizzle,5783
Drizzle,4506
Mist,4506
Drizzle,4716
Drizzle,4827
Mist,4827
Drizzle,4879
Clouds,5095
Clouds,5811
Clouds,6894
Clouds,6255
Clouds,4745
Clouds,3438
Clouds,2814
Clouds,2397
Clouds,1618
Clear,1040
Clear,529
Clear,379
Clouds,271
Clear,374
Clouds,855
Clear,3110
Clear,6013
Clouds,6375
Clouds,5930
Clouds,5651
Clouds,4582
Clouds,4888
Clear,4942
Clouds,4948
Clouds,5178
Clouds,5735
Clouds,6680
Clouds,6315
Clear,4708
Clear,3662
Clear,3216
Clear,2629
Clear,2020
Clear,605
Clear,329
Clear,270
Clear,322
Clouds,871
Clouds,3098
Rain,6062
Clouds,6434
Clouds,6284
Clouds,5359
Clouds,4611
Clouds,4821
Clouds,4954
Clouds,5022
Clouds,5235
Clouds,6113
Clouds,6781
Clouds,6240
Clouds,4857
Clouds,3812
Clouds,3280
Clouds,2850
Clouds,2031
Clear,1494
Clear,751
Clear,432
Clear,310
Clear,348
Clear,860
Clear,2920
Clear,5831
Clear,6571
Clear,6094
Clear,5391
Clear,4750
Clouds,5142
Clouds,5708
Clouds,5536
Clouds,5982
Clouds,6368
Clouds,6627
Clouds,5916
Clouds,5492
Clear,4498
Clear,4498
Clouds,3548
Clear,3113
Clear,2543
Clear,1880
Clear,1265
Clear,744
Mist,552
Mist,401
Mist,432
Mist,798
Mist,1544
Mist,2279
Mist,3684
Mist,4841
Haze,5326
Haze,5370
Haze,5243
Clouds,5409
Haze,5291
Drizzle,5225
Rain,4975
Haze,4975
Clouds,4925
Clouds,4477
Clouds,3898
Clear,3260
Clouds,3706
Clouds,3326
Clouds,2517
Clouds,1447
Clouds,894
Rain,617
Rain,426
Drizzle,426
Rain,356
Rain,765
Rain,1654
Rain,1838
Drizzle,1838
Rain,2403
Rain,4429
Rain,5265
Rain,4748
Rain,4906
Rain,5108
Drizzle,5108
Rain,4921
Rain,4377
Clouds,4385
Rain,4110
Rain,3680
Rain,3060
Rain,2693
Rain,2003
Rain,1686
Thunderstorm,1349
Thunderstorm,581
Thunderstorm,326
Rain,326
Thunderstorm,241
Rain,241
Rain,334
Thunderstorm,334
Rain,803
Thunderstorm,803
Rain,2894
Rain,5683
Clouds,6577
Clouds,6054
Clouds,5018
Clouds,4342
Clouds,4519
Rain,4683
Mist,4670
Clouds,4994
Rain,5737
Mist,5737
Thunderstorm,6667
Fog,6667
Rain,6667
Thunderstorm,5599
Rain,5599
Mist,5599
Thunderstorm,3897
Mist,3897
Rain,3897
Drizzle,3897
Rain,2631
Mist,2631
Thunderstorm,2631
Thunderstorm,2208
Mist,2208
Rain,2208
Rain,1958
Mist,1958
Thunderstorm,1958
Mist,1356
Rain,1356
Thunderstorm,1356
Mist,867
Rain,867
Thunderstorm,867
Thunderstorm,501
Rain,501
Mist,501
Thunderstorm,332
Mist,332
Rain,332
Rain,212
Mist,212
Thunderstorm,212
Mist,324
Thunderstorm,324
Mist,895
Thunderstorm,895
Drizzle,895
Rain,3013
Thunderstorm,3013
Rain,5614
Rain,5455
Drizzle,5455
Rain,5764
Drizzle,5764
Rain,5443
Drizzle,5443
Rain,4472
Mist,4472
Rain,4696
Mist,5026
Clouds,4939
Mist,5270
Mist,5828
Clouds,6706
Clouds,5953
Clouds,4652
Clouds,3457
Clear,2836
Clear,2419
Clear,1768
Clear,1084
Clear,533
Clear,328
Clear,281
Clear,360
Clear,860
Clear,3010
Clear,5971
Clear,6233
Clear,5836
Clear,5516
Clear,4606
Clouds,4826
Clouds,5062
Clouds,4899
Clouds,5207
Clouds,5751
Clear,6415
Clear,6231
Clear,4990
Clear,3687
Clear,2987
Clear,2511
Clear,1713
Clear,1042
Clear,529
Clouds,344
Clear,250
Clouds,345
Clouds,885
Clouds,3040
Rain,5850
Rain,6490
Rain,4907
Rain,5389
Clouds,4613
Clouds,4786
Clouds,5100
Clouds,4991
Clouds,5369
Rain,5968
Thunderstorm,5968
Thunderstorm,6783
Rain,6122
Drizzle,6122
Thunderstorm,6122
Clouds,4731
Clouds,3724
Clouds,3228
Drizzle,2700
Clouds,1924
Clouds,1326
Mist,666
Clouds,374
Fog,286
Mist,353
Fog,353
Mist,833
Fog,833
Fog,2857
Mist,2857
Fog,5757
Mist,5757
Fog,6727
Mist,6727
Fog,5817
Mist,5817
Fog,5022
Mist,5022
Fog,4719
Mist,4719
Mist,5043
Thunderstorm,5043
Thunderstorm,5545
Rain,5387
Rain,5395
Thunderstorm,5395
Drizzle,5395
Rain,5777
Mist,5777
Drizzle,5777
Rain,6017
Mist,6017
Rain,5655
Mist,5655
Drizzle,5655
Rain,4749
Drizzle,4749
Rain,4165
Drizzle,4165
Rain,3137
Mist,3137
Drizzle,3137
Rain,2904
Mist,2904
Drizzle,2904
Rain,2625
Mist,2625
Drizzle,2625
Rain,2776
Mist,2776
Drizzle,2776
Rain,1802
Mist,1802
Drizzle,1802
Mist,805
Mist,562
Mist,374
Rain,374
Rain,405
Mist,405
Drizzle,405
Rain,762
Mist,762
Drizzle,762
Rain,1356
Mist,1356
Drizzle,1356
Rain,1989
Mist,1989
Drizzle,1989
Mist,3039
Rain,3039
Drizzle,3039
Rain,3654
Mist,3654
Drizzle,3654
Rain,4062
Drizzle,4062
Rain,4585
Drizzle,4585
Rain,4823
Drizzle,4823
Rain,4882
Mist,4882
Drizzle,4882
Clouds,4809
Clouds,4727
Clear,4508
Clear,4864
Clear,4926
Clear,3993
Clear,3210
Clear,3141
Clear,3002
Clear,3527
Clear,1687
Clear,1035
Clear,662
Clear,435
Clear,313
Clear,491
Clouds,880
Clouds,1164
Clouds,1960
Clouds,2778
Clear,3612
Clear,3973
Clouds,4289
Clouds,4258
Clouds,4569
Clouds,4675
Clear,4550
Clear,4401
Clear,4294
Clear,3811
Clear,2992
Clear,2286
Clear,1695
Clear,955
Clear,549
Clear,304
Clear,247
Clear,337
Clear,854
Clear,2818
Clear,5628
Clouds,6517
Clouds,5769
Clear,5004
Clouds,4298
Clouds,4377
Clouds,4735
Clouds,4766
Clouds,5112
Clouds,5740
Rain,6630
Rain,5869
Rain,4282
Rain,3108
Rain,2400
Clouds,2149
Clouds,1433
Clear,993
Clear,484
Clouds,334
Clear,235
Clear,345
Clear,839
Clear,2974
Fog,5936
Fog,6174
Mist,6174
Fog,5677
Fog,5877
Clear,4909
Clear,4756
Clear,5178
Clouds,5014
Clear,5293
Clouds,5770
Clear,6745
Clear,6476
Clouds,4700
Clouds,3459
Clear,2836
Clear,2658
Clear,2101
Clear,1187
Clouds,574
Clear,369
Clear,253
Clear,334
Clear,872
Clear,3016
Clear,5891
Clear,6508
Clear,5859
Fog,5495
Clouds,4636
Clouds,4861
Clouds,4874
Clouds,4970
Clouds,5183
Clouds,5869
Clouds,6785
Clouds,6416
Clouds,4807
Clouds,3567
Clouds,2901
Clouds,2580
Clouds,2341
Clouds,1118
Clouds,628
Clouds,333
Mist,276
Clouds,367
Clouds,879
Drizzle,2982
Mist,5821
Drizzle,5821
Mist,5765
Drizzle,5900
Mist,5900
Mist,5278
Mist,4714
Clouds,4976
Clouds,5084
Clouds,5026
Clouds,5446
Clouds,5927
Clouds,6742
Clouds,6372
Clear,4980
Clouds,3804
